1965;1299;PA;39945;00066;1144169;SACO LIXO EMBAL C ALCA PTO 100L C15;000001;000020;00;20190430;GE01W071;GE01W071;PL;000001;00001711463
1965;1299;PA;39962;00009;4253013;QA SACO LIXO QUALITA ANTIBA PIA/BAN;000002;000020;00;20190430;ULJP062 ;GE01P765;PL;000003;00001711865
1965;1299;PA;58366;00220;6038229;QA GUARD FD QUALITA GRANDE         ;000002;000048;00;20190430;GE01W071;GE01W071;PL;000002;00001712029
1980;1299;PA;63953;54140;0388948;VELA ANIV AZUL N 5                 ;000001;000010;00;20190430;GE01W071;GE01W071;PL;000001;00001710994
1980;1299;PA;77168;00346;8661982;QA SACO PARA LIXO QUALITA 50 LITROS;000001;000010;00;20190430;ULJP062 ;GE01P765;PL;000002;00001712107
1965;1299;PA;83307;00004;8651617;QA SACO FREEZER QUALITA 1 LT C/20  ;000001;000030;00;20190430;ULJP062 ;GE01P765;PL;000002;00001712105
1965;1299;PA;00297;02777;0252645;RUM BACARDI CARTA BLANCA GFA 980ML ;000001;000012;00;20190430;GE01W071;GE01W071;PL;000001;00001710948
1980;1299;PA;00297;08853;1128126;MARTINI VERMUTE BIANCO 750ML       ;000001;000012;00;20190430;GE01W071;GE01W071;PL;000001;00001711405
1965;1299;PA;00858;33741;8272249;SUCO DE TOMATE 163 ML CAMPBELLS    ;000001;000048;00;20190430;GE01W071;GE01W071;PL;000001;00001712097
1980;1299;PA;01014;48970;7849176;AG MINER BONAFONT PET 1.5L         ;000048;000008;00;20190430;ULJP062 ;GE01P765;PL;000050;00001712096
1965;1299;PA;01282;05982;5168842;VH ITA TTO NERO DAVOLA IGT 750ML   ;000001;000006;00;20190430;GE01W071;GE01W071;PL;000001;00001711972
1965;1299;PA;01282;05995;1034888;VH CH SAUV BLANC T.ALTA VALD 750ML ;000001;000012;00;20190430;GE01W071;GE01W071;PL;000001;00001711115
1965;1299;PA;01550;00520;0322218;XAROP TROPICAL GROSELHA 1L         ;000001;000012;00;20190430;GE01W071;GE01W071;PL;000001;00001710967
1965;1299;PA;01627;00002;4157311;VH CH TTO RES VENTIQ CARM 750 ML   ;000001;000012;00;20190430;GE01W071;GE01W071;PL;000001;00001711847
1980;1299;PA;01627;00037;4157267;VH CH TTO VENT RES CAB SAUV 750 ML ;000001;000012;00;20190430;GE01W071;GE01W071;PL;000001;00001711845
1965;1299;PA;01915;02803;1101641;AGUA DE COCO MAIS COCO 1L          ;000001;000012;00;20190430;GE01W071;GE01W071;PL;000001;00001711294
